"","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"1290674",3,30,7,821,815,1224,1215,"XE",2492,"N11155",183,180,168,9,6,"IAH","IAD",1190,4,11,0,"",0,NA,NA,NA,NA,NA
"4003215",7,17,4,901,900,1028,1028,"MQ",3207,"N307AE",87,88,67,0,1,"DFW","AEX",285,5,15,0,"",0,NA,NA,NA,NA,NA
"5607287",10,11,6,1053,1021,1231,1200,"UA",900,"N203UA",98,99,81,31,32,"SAN","SFO",447,4,13,0,"",0,9,0,0,0,22
"692208",2,29,5,1549,1520,1710,1645,"WN",1769,"N454WN",81,85,58,25,29,"DTW","BWI",408,3,20,0,"",0,0,18,0,0,7
"710261",2,25,1,1949,1955,2134,2155,"XE",2298,"N14905",105,120,84,-21,-6,"IND","EWR",644,7,14,0,"",0,NA,NA,NA,NA,NA
"4048610",7,17,4,1019,1022,1112,1120,"NW",257,"N519US",233,238,215,-8,-3,"DTW","PHX",1671,5,13,0,"",0,NA,NA,NA,NA,NA
"730980",2,6,3,1545,1434,1844,1721,"YV",7362,"N27173",119,107,85,83,71,"ORD","GSP",577,3,31,0,"",0,83,0,0,0,0
"6885554",12,19,5,1335,1204,1502,1300,"9E",2563,"88369E",147,116,90,122,91,"DTW","DSM",534,6,51,0,"",0,91,0,31,0,0
"6038095",11,20,4,1740,1640,1920,1802,"XE",2654,"N12552",100,82,53,78,60,"RIC","EWR",278,7,40,0,"",0,0,0,21,0,57
"2759076",5,26,1,647,650,844,835,"FL",989,"N970AT",117,105,86,9,-3,"PIT","ATL",526,10,21,0,"",0,NA,NA,NA,NA,NA
"6285463",11,26,3,1347,1340,1500,1505,"MQ",3453,"N687MQ",73,85,59,-5,7,"DFW","LRD",394,2,12,0,"",0,NA,NA,NA,NA,NA
"4932226",9,29,1,959,1000,1225,1230,"WN",1218,"N520SW",146,150,134,-5,-1,"SEA","LAS",866,5,7,0,"",0,NA,NA,NA,NA,NA
"1682837",3,2,7,811,815,1106,1125,"AA",1165,"N327AA",175,190,146,-19,-4,"JFK","MIA",1090,4,25,0,"",0,NA,NA,NA,NA,NA
"5064817",9,5,5,1524,1517,1749,1754,"UA",1175,"N846UA",145,157,126,-5,7,"SEA","LAX",954,8,11,0,"",0,NA,NA,NA,NA,NA
"4468119",8,19,2,1356,1324,1507,1449,"UA",426,"N572UA",71,85,58,18,32,"JAC","DEN",406,6,7,0,"",0,0,0,0,0,18
"3134417",6,13,5,1614,1615,1731,1735,"YV",2829,"N910FJ",77,80,59,-4,-1,"LGB","PHX",355,9,9,0,"",0,NA,NA,NA,NA,NA
"6418167",11,15,6,1305,1315,1604,1610,"B6",509,"N569JB",179,175,161,-6,-10,"EWR","FLL",1065,6,12,0,"",0,NA,NA,NA,NA,NA
"830103",2,20,3,1801,1720,2002,1906,"UA",651,"N398UA",181,166,135,56,41,"EWR","ORD",719,4,42,0,"",0,0,0,16,0,40
"5466704",10,28,2,1134,1135,1415,1430,"WN",425,"N799SW",101,115,86,-15,-1,"LAS","DEN",629,6,9,0,"",0,NA,NA,NA,NA,NA
"1637452",3,6,4,2231,2235,2320,2321,"9E",2018,"91629E",49,46,27,-1,-4,"ATL","GSP",153,5,17,0,"",0,NA,NA,NA,NA,NA
"5124472",9,24,3,1555,1550,1926,1922,"DL",1400,"N965DL",151,152,117,4,5,"SAT","ATL",874,16,18,0,"",0,NA,NA,NA,NA,NA
"3396949",6,1,7,1221,1225,1306,1315,"MQ",3905,"N662EH",45,50,27,-9,-4,"CMI","ORD",135,7,11,0,"",0,NA,NA,NA,NA,NA
"2079037",4,29,2,754,740,918,848,"US",1914,"N452UW",144,128,107,30,14,"CLT","ORD",599,13,24,0,"",0,14,0,16,0,0
"6841574",12,14,7,1535,1540,1804,1725,"MQ",4315,"N671MQ",149,105,72,39,-5,"JFK","PIT",340,5,72,0,"",0,0,0,39,0,0
"6402037",11,5,3,1525,1530,1701,1716,"AS",370,"N772AS",96,106,79,-15,-5,"SEA","SMF",605,4,13,0,"",0,NA,NA,NA,NA,NA
"1836045",4,16,3,1415,1415,1456,1510,"WN",1169,"N747SA",101,115,83,-14,0,"SLC","LAX",590,6,12,0,"",0,NA,NA,NA,NA,NA
"4903003",9,20,6,1545,1545,1944,1945,"WN",2402,"N753SW",179,180,165,-1,0,"SLC","MDW",1258,4,10,0,"",0,NA,NA,NA,NA,NA
"6155374",11,10,1,1117,1120,1248,1307,"UA",1429,"N408UA",151,167,128,-19,-3,"DEN","OAK",957,5,18,0,"",0,NA,NA,NA,NA,NA
"3763996",7,31,4,1322,1325,1413,1425,"OH",5531,"N972CA",51,60,36,-12,-3,"CVG","TOL",181,6,9,0,"",0,NA,NA,NA,NA,NA
"3369884",6,29,7,1710,1709,2019,1934,"FL",379,"N331AT",189,145,103,45,1,"PHL","ATL",665,48,38,0,"",0,0,0,44,0,1
"6283498",11,3,1,2016,2025,2053,2105,"MQ",3377,"N684MQ",37,40,18,-12,-9,"DFW","ACT",89,7,12,0,"",0,NA,NA,NA,NA,NA
"3566216",6,10,2,2019,1946,2216,2147,"CO",684,"N62631",117,121,92,29,33,"IAH","MCI",643,6,19,0,"",0,0,0,0,0,29
"1209039",3,13,4,831,830,920,920,"WN",969,"N759GS",109,110,92,0,1,"ELP","LAS",584,5,12,0,"",0,NA,NA,NA,NA,NA
"5866450",10,7,2,1823,1820,2130,2140,"AA",1918,"N471AA",127,140,92,-10,3,"ORD","EWR",719,11,24,0,"",0,NA,NA,NA,NA,NA
"4057785",7,19,6,1449,1354,1645,1559,"NW",653,"N759NW",116,125,75,46,55,"DTW","EWR",487,8,33,0,"",0,0,46,0,0,0
"6446178",11,4,2,1433,1440,1549,1557,"CO",1710,"N19623",76,77,50,-8,-7,"IAH","MFE",316,5,21,0,"",0,NA,NA,NA,NA,NA
"3958630",7,3,4,958,950,1141,1135,"EV",4913,"N717EV",103,105,76,6,8,"ATL","CAK",528,4,23,0,"",0,NA,NA,NA,NA,NA
"4680124",8,9,6,601,600,827,837,"NW",853,"N338NB",86,97,70,-10,1,"MSP","DTW",528,6,10,0,"",0,NA,NA,NA,NA,NA
"3079612",6,27,5,1859,1545,2105,1720,"WN",2102,"N479WN",126,95,74,225,194,"SDF","BWI",495,45,7,0,"",0,0,0,221,0,4
"2432070",5,16,5,711,710,908,840,"WN",528,"N674AA",117,90,100,28,1,"CMH","PHL",405,9,8,0,"",0,0,0,28,0,0
"1288372",3,21,5,1315,1200,1653,1554,"XE",2366,"N15983",158,174,142,59,75,"AUS","CLE",1174,5,11,0,"",0,0,0,0,0,59
"2627923",5,27,2,2144,2140,2305,2306,"UA",717,"N422UA",141,146,124,-1,4,"ORD","DEN",888,5,12,0,"",0,NA,NA,NA,NA,NA
"4203827",7,5,6,1037,1038,1315,1315,"CO",1646,"N12322",158,157,132,0,-1,"IAH","ORD",925,9,17,0,"",0,NA,NA,NA,NA,NA
"2459804",5,24,6,1046,1050,1313,1320,"WN",365,"N394SW",147,150,137,-7,-4,"MCO","ISP",972,4,6,0,"",0,NA,NA,NA,NA,NA
"612689",2,4,1,1007,955,1242,1230,"WN",1361,"N408WN",215,215,201,12,12,"STL","PHX",1262,6,8,0,"",0,NA,NA,NA,NA,NA
"5666835",10,17,5,1627,1630,1728,1744,"DL",1960,"N909DE",61,74,39,-16,-3,"DCA","LGA",214,6,16,0,"",0,NA,NA,NA,NA,NA
"6980432",12,19,5,1936,1922,2251,2248,"CO",500,"N33714",135,146,96,3,14,"IAH","IND",845,5,34,0,"",0,NA,NA,NA,NA,NA
"1972716",4,24,4,1552,1505,1654,1614,"OO",3778,"N915EV",62,69,47,40,47,"SLC","BOI",291,4,11,0,"",0,40,0,0,0,0
"5732195",10,29,3,855,900,1016,1029,"FL",282,"N942AT",81,89,52,-13,-5,"LGA","PHF",288,4,25,0,"",0,NA,NA,NA,NA,NA
"3525586",6,4,3,1529,1520,1744,1749,"AS",610,"N318AS",135,149,104,-5,9,"SEA","LAS",866,14,17,0,"",0,NA,NA,NA,NA,NA
"2014665",4,9,3,1841,1845,2126,2134,"UA",352,"N305UA",105,109,86,-8,-4,"ORD","GSO",590,3,16,0,"",0,NA,NA,NA,NA,NA
"2948331",5,31,6,903,910,1027,1034,"B6",600,"N588JB",84,84,47,-7,-7,"JFK","PWM",274,10,27,0,"",0,NA,NA,NA,NA,NA
"3498072",6,13,5,906,825,1453,1420,"AA",1238,"N564AA",227,235,197,33,41,"SEA","ORD",1721,11,19,0,"",0,0,0,33,0,0
"1478655",3,1,6,829,830,1025,1035,"WN",1457,"N485WN",116,125,102,-10,-1,"OAK","SEA",671,5,9,0,"",0,NA,NA,NA,NA,NA
"3639232",7,13,7,941,945,1229,1235,"WN",2702,"N461WN",108,110,95,-6,-4,"MSY","FLL",673,7,6,0,"",0,NA,NA,NA,NA,NA
"1811572",4,9,3,1527,1530,1644,1655,"WN",985,"N642WN",77,85,61,-11,-3,"OAK","LAS",407,5,11,0,"",0,NA,NA,NA,NA,NA
"1045202",2,19,2,709,710,841,827,"9E",5717,"88849E",152,137,125,14,-1,"RDU","MEM",634,6,21,0,"",0,NA,NA,NA,NA,NA
"926293",2,18,1,733,710,934,920,"EV",4736,"N717EV",61,70,44,14,23,"BNA","ATL",214,6,11,0,"",0,NA,NA,NA,NA,NA
"3212975",6,30,1,1329,1330,1614,1607,"OO",3804,"N464SW",105,97,87,7,-1,"MFR","SLC",575,4,14,0,"",0,NA,NA,NA,NA,NA
"3467253",6,24,2,929,935,1046,1055,"9E",5783,"85779E",77,80,52,-9,-6,"MEM","GPT",324,4,21,0,"",0,NA,NA,NA,NA,NA
"2215851",4,9,3,659,700,742,743,"NW",477,"N8933E",43,43,28,-1,-1,"LAN","DTW",74,9,6,0,"",0,NA,NA,NA,NA,NA
"4335414",8,20,3,1626,1630,1746,1759,"XE",2014,"N14542",80,89,67,-13,-4,"CLE","RDU",416,4,9,0,"",0,NA,NA,NA,NA,NA
"987057",2,29,5,1540,1515,1820,1755,"MQ",4089,"N907AE",100,100,77,25,25,"ORD","GSP",577,7,16,0,"",0,0,0,5,0,20
"4021278",7,7,1,1659,1705,1746,1755,"MQ",3948,"N923AE",47,50,28,-9,-6,"BMI","ORD",116,4,15,0,"",0,NA,NA,NA,NA,NA
"2723855",5,10,6,1035,1035,1145,1141,"EV",4688,"N630AS",70,66,42,4,0,"ATL","AVL",164,3,25,0,"",0,NA,NA,NA,NA,NA
"2830793",5,5,1,1408,1337,1520,1439,"NW",969,"N759NW",72,62,38,41,31,"DTW","PIT",201,7,27,0,"",0,31,0,10,0,0
"1622956",3,20,4,707,712,938,932,"NW",995,"N325NB",91,80,46,6,-5,"MSN","DTW",312,36,9,0,"",0,NA,NA,NA,NA,NA
"4379251",8,23,6,556,600,651,657,"YV",7214,"N77195",55,57,33,-6,-4,"ATW","ORD",160,11,11,0,"",0,NA,NA,NA,NA,NA
"2829666",5,15,4,1328,1330,1525,1529,"NW",895,"N3324L",117,119,82,-4,-2,"DTW","JFK",508,26,9,0,"",0,NA,NA,NA,NA,NA
"6664424",12,15,1,838,840,942,951,"UA",141,"N520UA",124,131,104,-9,-2,"IAD","ORD",589,4,16,0,"",0,NA,NA,NA,NA,NA
"1699329",3,13,4,1823,1825,2211,1945,"AA",1798,"N539AA",228,80,91,146,-2,"LAX","SFO",337,3,134,0,"",0,0,0,146,0,0
"1682096",3,29,6,1118,1100,1325,1310,"AA",1141,"N461AA",187,190,166,15,18,"PBI","DFW",1103,7,14,0,"",0,0,0,0,0,15
"4890032",9,16,2,1759,1805,1846,1900,"WN",1945,"N350SW",107,115,89,-14,-6,"SLC","LAX",590,7,11,0,"",0,NA,NA,NA,NA,NA
"3553987",6,30,1,1549,1550,2353,2359,"B6",194,"N608JB",304,309,277,-6,-1,"LAS","JFK",2248,7,20,0,"",0,NA,NA,NA,NA,NA
"408349",1,19,6,1019,915,1129,1029,"MQ",4227,"N632AE",70,74,53,60,64,"DSM","ORD",299,11,6,0,"",0,0,0,0,0,60
"3890293",7,15,2,2005,2014,2100,2100,"US",593,"N307AW",175,166,155,0,-9,"MCI","PHX",1044,8,12,0,"",0,NA,NA,NA,NA,NA
"4067001",7,10,4,1204,1208,1242,1245,"NW",1185,"N329NB",38,37,16,-3,-4,"DTW","FNT",56,5,17,0,"",0,NA,NA,NA,NA,NA
"4114786",7,30,3,1716,1710,1942,1920,"AA",889,"N617AA",266,250,216,22,6,"ORD","LAX",1745,14,36,0,"",0,6,0,16,0,0
"4305423",8,24,7,726,725,841,845,"WN",1475,"N313SW",75,80,62,-4,1,"PDX","RNO",444,5,8,0,"",0,NA,NA,NA,NA,NA
"5582561",10,25,6,1351,1355,1548,1555,"OO",7811,"N296SW",117,120,100,-7,-4,"GCC","SLC",410,8,9,0,"",0,NA,NA,NA,NA,NA
"6620142",12,12,5,748,750,856,910,"OO",4407,"N455SW",68,80,59,-14,-2,"BIL","SLC",387,4,5,0,"",0,NA,NA,NA,NA,NA
"5789238",10,22,3,1010,1015,1147,1151,"NW",652,"N345NB",97,96,74,-4,-5,"DTW","EWR",487,8,15,0,"",0,NA,NA,NA,NA,NA
"5490615",10,17,5,1306,1307,1449,1444,"XE",2812,"N26549",103,97,80,5,-1,"AMA","IAH",519,14,9,0,"",0,NA,NA,NA,NA,NA
"603241",1,13,7,1551,1538,1741,1722,"DL",1056,"N935DL",110,104,86,19,13,"ATL","RSW",515,4,20,0,"",0,11,0,6,0,2
"1898519",4,18,5,1558,1535,1821,1814,"XE",2469,"N12924",143,159,122,7,23,"IAH","MKE",984,3,18,0,"",0,NA,NA,NA,NA,NA
"4859348",9,7,7,1039,1035,1221,1225,"WN",511,"N357SW",102,110,91,-4,4,"OAK","PHX",646,5,6,0,"",0,NA,NA,NA,NA,NA
"4666054",8,20,3,919,925,1101,1101,"NW",217,"N590NW",222,216,192,0,-6,"MSP","PDX",1426,8,22,0,"",0,NA,NA,NA,NA,NA
"1193730",3,8,6,807,800,941,910,"WN",1552,"N520SW",154,130,117,31,7,"PHL","BNA",675,6,31,0,"",0,0,0,24,7,0
"21146",1,9,3,718,720,742,745,"WN",3681,"N361SW",84,85,72,-3,-2,"PHX","BUR",369,2,10,0,"",0,NA,NA,NA,NA,NA
"3639739",7,13,7,1347,1345,1755,1755,"WN",1134,"N795SW",128,130,111,0,2,"PHX","SAT",843,3,14,0,"",0,NA,NA,NA,NA,NA
"6104980",11,17,1,1330,1339,1502,1517,"OO",5552,"N236SW",92,98,79,-15,-9,"MFR","SFO",329,4,9,0,"",0,NA,NA,NA,NA,NA
"4926747",9,28,7,1658,1700,1756,1805,"WN",38,"N239WN",58,65,46,-9,-2,"DAL","LBB",293,3,9,0,"",0,NA,NA,NA,NA,NA
"5860420",10,16,4,705,710,818,815,"AA",1681,"N465AA",73,65,49,3,-5,"TUL","DFW",237,16,8,0,"",0,NA,NA,NA,NA,NA
"6727447",12,29,1,NA,1825,NA,1949,"US",1057,"",NA,84,NA,NA,NA,"PHL","RIC",198,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"5915378",10,12,7,1156,1144,1654,1702,"CO",394,"N75426",178,198,161,-8,12,"LAX","IAH",1379,5,12,0,"",0,NA,NA,NA,NA,NA
"1010766",2,14,4,700,705,824,803,"NW",395,"N340NW",84,58,37,21,-5,"FSD","MSP",197,12,35,0,"",0,0,0,21,0,0
"3111949",6,9,1,1308,1310,1412,1422,"XE",2642,"N14933",64,72,43,-10,-2,"EWR","ROC",246,7,14,0,"",0,NA,NA,NA,NA,NA
"5873240",10,20,1,1134,1135,1242,1255,"AA",2427,"N532AA",188,200,174,-13,-1,"DFW","LAX",1235,3,11,0,"",0,NA,NA,NA,NA,NA
"3008026",6,6,5,2203,2135,3,2340,"WN",818,"N281WN",60,65,42,23,28,"MDW","SDF",271,5,13,0,"",0,23,0,0,0,0
"3809406",7,19,6,1147,1150,1305,1304,"OO",5494,"N295UX",78,74,64,1,-3,"RDD","SFO",199,6,8,0,"",0,NA,NA,NA,NA,NA
"5063216",9,26,5,1701,1640,1826,1810,"UA",955,"N912UA",85,90,70,16,21,"SFO","SAN",447,2,13,0,"",0,16,0,0,0,0
"2916434",5,1,4,1413,1400,1522,1520,"AA",2337,"N283AA",69,80,54,2,13,"MSP","ORD",334,5,10,0,"",0,NA,NA,NA,NA,NA
"605338",1,15,2,1149,1152,1910,1856,"DL",428,"N387DA",321,304,264,14,-3,"PHX","JFK",2153,30,27,0,"",0,NA,NA,NA,NA,NA
"5489220",10,19,7,1514,1520,1732,1733,"XE",2751,"N11548",138,133,89,-1,-6,"EWR","CHS",628,11,38,0,"",0,NA,NA,NA,NA,NA
"6750824",12,25,4,720,715,902,857,"DL",1073,"N3763D",102,102,74,5,5,"RDU","ATL",356,14,14,0,"",0,NA,NA,NA,NA,NA
"6485283",12,9,2,949,950,1231,1240,"WN",1817,"N705SW",102,110,92,-9,-1,"LAX","SLC",590,2,8,0,"",0,NA,NA,NA,NA,NA
"4275528",8,15,5,1447,1445,1606,1605,"WN",2275,"N329SW",79,80,63,1,2,"MDW","BNA",395,6,10,0,"",0,NA,NA,NA,NA,NA
"2599796",5,28,3,1044,1045,1150,1137,"OO",5776,"N291SW",66,52,52,13,-1,"PDX","SEA",129,2,12,0,"",0,NA,NA,NA,NA,NA
"6831946",12,2,2,1010,1015,1144,1200,"MQ",3889,"N923MQ",94,105,80,-16,-5,"DFW","PNS",604,3,11,0,"",0,NA,NA,NA,NA,NA
"4453621",8,31,7,1355,1311,1435,1405,"OO",5963,"N947SW",40,54,24,30,44,"ORD","PIA",130,3,13,0,"",0,30,0,0,0,0
"6733222",12,1,1,2240,2155,2351,2315,"WN",2181,"N638SW",71,80,55,36,45,"SJC","LAS",386,8,8,0,"",0,0,0,0,0,36
"4146894",7,25,5,1730,1645,1948,1915,"AA",2341,"N525AA",138,150,108,33,45,"ORD","DFW",802,7,23,0,"",0,26,0,7,0,0
"3820589",7,26,6,609,600,708,655,"OO",3595,"N582SW",59,55,47,13,9,"RKS","SLC",161,4,8,0,"",0,NA,NA,NA,NA,NA
"2833880",5,9,5,916,845,1043,1004,"NW",1191,"N591NW",267,259,247,39,31,"DTW","LAS",1750,8,12,0,"",0,31,0,8,0,0
"502495",1,25,5,816,820,1019,1010,"AA",1231,"N4XAAA",183,170,141,9,-4,"DAY","DFW",861,17,25,0,"",0,NA,NA,NA,NA,NA
"1186150",3,6,4,2012,1955,111,40,"WN",2702,"N622SW",179,165,156,31,17,"LAS","HOU",1235,3,20,0,"",0,4,0,14,0,13
"6713322",12,17,3,NA,1235,NA,1615,"US",1286,"",NA,160,NA,NA,NA,"MSY","PHL",1088,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"6043160",11,13,4,1629,1635,1938,1950,"XE",2276,"N17108",129,135,107,-12,-6,"IAH","CVG",871,7,15,0,"",0,NA,NA,NA,NA,NA
"3082949",6,28,6,912,900,1018,1010,"WN",2095,"N684WN",66,70,56,8,12,"STL","TUL",351,3,7,0,"",0,NA,NA,NA,NA,NA
"1885574",4,20,7,701,704,852,839,"XE",222,"N12175",231,215,217,13,-3,"TUL","SMF",1419,4,10,0,"",0,NA,NA,NA,NA,NA
"4578446",8,5,2,1627,1610,1640,1635,"EV",4874,"N376CA",73,85,47,5,17,"ATL","JAN",341,3,23,0,"",0,NA,NA,NA,NA,NA
"5458983",10,26,7,1641,1640,1745,1745,"WN",1787,"N303SW",64,65,51,0,1,"AMA","DAL",324,3,10,0,"",0,NA,NA,NA,NA,NA
"6267889",11,22,6,1344,1340,1527,1530,"FL",63,"N935AT",103,110,87,-3,4,"IAD","ATL",533,6,10,0,"",0,NA,NA,NA,NA,NA
"3511114",6,1,7,1745,1755,2142,2140,"AA",1738,"N612AA",237,225,209,2,-10,"SJU","PHL",1576,3,25,0,"",0,NA,NA,NA,NA,NA
"5208285",9,25,4,1630,1625,1736,1740,"MQ",4115,"N707EB",66,75,51,-4,5,"DSM","ORD",299,4,11,0,"",0,NA,NA,NA,NA,NA
"4875840",9,12,5,1156,1200,1303,1310,"WN",815,"N294WN",67,70,55,-7,-4,"LAX","OAK",337,3,9,0,"",0,NA,NA,NA,NA,NA
"1748270",3,19,3,1724,1555,122,2359,"CO",386,"N29717",298,304,283,83,89,"SNA","EWR",2433,8,7,0,"",0,0,0,83,0,0
"1363872",3,11,2,616,610,737,743,"OO",6612,"N727SK",81,93,57,-6,6,"SLC","DEN",391,8,16,0,"",0,NA,NA,NA,NA,NA
"6726994",12,29,1,1559,1520,1756,1713,"US",369,"N158AW",117,113,93,43,39,"DEN","PHX",602,6,18,0,"",0,22,0,4,0,17
"4567443",8,19,2,1748,1754,1905,1919,"EV",4509,"N724EV",77,85,56,-14,-6,"SDF","ATL",321,12,9,0,"",0,NA,NA,NA,NA,NA
"1034247",2,19,2,732,740,915,938,"9E",2889,"80249E",163,178,135,-23,-8,"MDT","MSP",898,17,11,0,"",0,NA,NA,NA,NA,NA
"2800915",5,7,3,1020,945,1106,1035,"MQ",4377,"N672AE",46,50,30,31,35,"PIA","ORD",130,7,9,0,"",0,0,0,0,0,31
"108290",1,29,2,1544,1545,1638,1713,"XE",2894,"N16112",54,88,44,-35,-1,"EWR","PWM",284,3,7,0,"",0,NA,NA,NA,NA,NA
"3894303",7,18,5,1348,1350,1536,1532,"US",1459,"N938UW",108,102,73,4,-2,"MCO","CLT",468,5,30,0,"",0,NA,NA,NA,NA,NA
"6166407",11,5,3,823,833,841,852,"US",641,"N316AW",78,79,53,-11,-10,"PHX","ONT",325,8,17,0,"",0,NA,NA,NA,NA,NA
"5477497",10,31,5,956,1000,1048,1045,"WN",1781,"N680AA",112,105,86,3,-4,"MCO","MSY",550,15,11,0,"",0,NA,NA,NA,NA,NA
"616341",2,6,3,757,755,1105,1105,"WN",1459,"N203WN",188,190,173,0,2,"ALB","TPA",1130,3,12,0,"",0,NA,NA,NA,NA,NA
"3761236",7,24,4,1323,1325,1613,1625,"NW",1740,"N8944E",110,120,82,-12,-2,"MSP","CLE",622,8,20,0,"",0,NA,NA,NA,NA,NA
"895611",2,19,2,1851,1855,2050,2056,"DL",469,"N939DL",119,121,95,-6,-4,"DCA","ATL",547,10,14,0,"",0,NA,NA,NA,NA,NA
"4628995",8,16,6,1459,1500,1701,1705,"MQ",3462,"N640AE",122,125,100,-4,-1,"PIA","DFW",673,6,16,0,"",0,NA,NA,NA,NA,NA
"2914969",5,3,6,1302,1255,1434,1430,"AA",2233,"N482AA",152,155,138,4,7,"RSW","STL",979,3,11,0,"",0,NA,NA,NA,NA,NA
"6191749",11,26,3,1432,1432,1524,1528,"US",281,"N154AW",112,116,94,-4,0,"PHX","SJC",621,3,15,0,"",0,NA,NA,NA,NA,NA
"1966161",4,20,7,1122,1130,1410,1419,"OO",3834,"N438SW",108,109,90,-9,-8,"PDX","SLC",630,6,12,0,"",0,NA,NA,NA,NA,NA
"5343285",9,26,5,1508,1505,1623,1618,"B6",225,"N178JB",75,73,57,5,3,"SJC","LGB",324,3,15,0,"",0,NA,NA,NA,NA,NA
"6890957",12,16,2,907,907,1038,1035,"9E",2917,"89189E",91,88,66,3,0,"DTW","SDF",306,8,17,0,"",0,NA,NA,NA,NA,NA
"6664998",12,2,2,1807,1802,2143,2137,"UA",167,"N595UA",396,395,364,6,5,"BOS","LAX",2611,12,20,0,"",0,NA,NA,NA,NA,NA
"352409",1,25,5,1720,1645,2224,2159,"F9",720,"N923FR",184,194,162,25,35,"DEN","DCA",1476,10,12,0,"",0,10,0,15,0,0
"4838955",8,12,2,856,855,1052,1042,"DL",1419,"N3757D",296,287,276,10,1,"CVG","SFO",2036,10,10,0,"",0,NA,NA,NA,NA,NA
"3006325",6,6,5,857,900,1123,1125,"WN",697,"N901WN",86,85,69,-2,-3,"BNA","RDU",443,5,12,0,"",0,NA,NA,NA,NA,NA
"4000495",7,31,4,1559,1600,1654,1704,"MQ",3085,"N323AE",55,64,34,-10,-1,"LAX","SAN",109,5,16,0,"",0,NA,NA,NA,NA,NA
"627874",2,9,6,739,730,1130,1130,"WN",433,"N460WN",171,180,158,0,9,"MDW","FLL",1166,4,9,0,"",0,NA,NA,NA,NA,NA
"6020927",11,27,4,1022,1025,1218,1220,"WN",2919,"N921WN",176,175,164,-2,-3,"RSW","MDW",1105,5,7,0,"",0,NA,NA,NA,NA,NA
"5470793",10,29,3,1149,1150,1351,1420,"WN",1508,"N786SW",242,270,226,-29,-1,"MDW","LAX",1750,10,6,0,"",0,NA,NA,NA,NA,NA
"4071984",7,19,6,1908,1905,2253,2258,"NW",1540,"N318US",165,173,142,-5,3,"MSP","JFK",1028,7,16,0,"",0,NA,NA,NA,NA,NA
"6788528",12,29,1,1635,1635,1733,1730,"F9",787,"N920FR",118,115,100,3,0,"DEN","LAS",629,8,10,0,"",0,NA,NA,NA,NA,NA
"2889553",5,13,2,802,745,1150,1135,"AA",1151,"N5FFAA",228,230,198,15,17,"EWR","SJU",1608,6,24,0,"",0,15,0,0,0,0
"6655596",12,30,2,1543,1524,1649,1617,"OO",6610,"N742SK",66,53,29,32,19,"DEN","HDN",142,5,32,0,"",0,0,0,13,0,19
"2723963",5,28,3,553,600,917,920,"EV",4689,"N836AS",144,140,123,-3,-7,"LAW","ATL",804,12,9,0,"",0,NA,NA,NA,NA,NA
"4186859",7,2,3,1014,1000,1538,1535,"CO",212,"N78509",264,275,245,3,14,"IAH","SJU",2007,4,15,0,"",0,NA,NA,NA,NA,NA
"1517300",3,19,3,2217,1845,2325,1951,"EV",4668,"N821AS",68,66,36,214,212,"ATL","TRI",227,4,28,0,"",0,2,209,3,0,0
"3175237",6,7,6,1431,1428,1620,1607,"OO",5553,"N393SW",109,99,68,13,3,"MFR","SFO",329,30,11,0,"",0,NA,NA,NA,NA,NA
"5781694",10,17,5,1731,1733,1912,1901,"NW",284,"N677MC",101,88,66,11,-2,"DTW","IAD",383,8,27,0,"",0,NA,NA,NA,NA,NA
"2496625",5,30,5,1702,1650,1800,1757,"XE",2531,"N13949",118,127,102,3,12,"CLE","MSP",622,4,12,0,"",0,NA,NA,NA,NA,NA
"549461",1,6,7,1822,1815,2139,2155,"B6",359,"N504JB",377,400,353,-16,7,"JFK","BUR",2465,2,22,0,"",0,NA,NA,NA,NA,NA
"5477984",10,31,5,1116,1115,1214,1220,"WN",1631,"N285WN",58,65,41,-6,1,"ONT","LAS",197,7,10,0,"",0,NA,NA,NA,NA,NA
"6971531",12,31,3,1434,1440,1949,1954,"CO",594,"N57869",195,194,171,-5,-6,"LAX","IAH",1379,10,14,0,"",0,NA,NA,NA,NA,NA
"1168723",2,9,6,758,759,1134,1131,"DL",1205,"N983DL",216,212,185,3,-1,"LGA","RSW",1080,6,25,0,"",0,NA,NA,NA,NA,NA
"5343107",9,26,5,1225,1229,1629,1619,"B6",715,"N588JB",244,230,212,10,-4,"JFK","SJU",1597,4,28,0,"",0,NA,NA,NA,NA,NA
"3422915",6,8,7,846,850,1401,1406,"NW",218,"N588NW",195,196,169,-5,-4,"PDX","MSP",1426,12,14,0,"",0,NA,NA,NA,NA,NA
"998525",2,29,5,2230,2230,27,2335,"MQ",4609,"N723AE",117,65,42,52,0,"JFK","BOS",187,5,70,0,"",0,0,0,52,0,0
"6811651",12,20,6,1012,1010,1118,1059,"HA",141,"N480HA",66,49,36,19,2,"ITO","HNL",216,22,8,0,"",0,17,0,0,0,2
